Kanji,Meaning,Grade,JLPT,Strokes,IsJouyou,IsJinmeiyou,IsRadical,IDS,Components
輘,"car-rut, rumbling of a cart",,,15,False,False,False,⿰車夌,車 土 夂 夌
輙,sides of chariot were weapons,,,15,False,False,False,⿰車取,車 耳 又 取
輛,counter for large vehicles,,,15,False,False,False,⿰車兩,車 一 兩
輜,"wagon, dray, canopied cart",,,15,False,False,False,⿰車甾,車 巛 田 甾
輞,exterior rim of wheel,,,15,False,False,False,⿰車罔,車 冂 䒑 𦉰 亡 罔
輟,"stop, mend",,,15,False,False,False,⿰車叕,車 又 又 双 又 又 双 叕
輠,grease pot hung under axle of cart,,,15,False,False,False,⿰車果,車 果
輡,,,,15,False,False,False,⿰車臽,車 ⺈ 臼 臽
輣,,,,15,False,False,False,⿰車朋,車 月 月 朋
輥,"turn round, revolve, roller",,,15,False,False,False,⿰車昆,車 日 比 昆
輦,palanquin,,,15,False,False,False,⿱㚘車,夫 夫 㚘 車
輧,curtained carriage used by women,,,15,False,False,False,⿰車幷,車 丿 干 丿 干 幷
輨,,,,15,False,False,False,⿰車官,車 宀 㠯 官
輫,,,,15,False,False,False,⿰車非,車 非
輬,"hearse, carriage",,,15,False,False,False,⿰車京,車 亠 口 小 京
辤,"words, speech, sentence, expression or phrase, message",,,15,False,False,False,⿰受辛,又 受 辛
遨,"play, enjoyment",,,15,False,False,False,⿺辶敖,辶 方 攵 放 土 敖
遯,"deceive, hide, conceal, flee",,,15,False,False,False,⿺辶豚,辶 ⺼ 豕 豚
遴,"select, choose, surname",,,15,False,False,False,⿺辶粦,辶 米 夕 㐄 舛 粦
遹,"comply with, obey, shun, avoid",,,15,False,False,False,⿺辶矞,辶 矛 口 冏 矞
郲,,,,15,False,False,False,⿰來⻏,來 ⻏
郶,,,,15,False,False,False,⿰咅邑,立 口 咅 邑
鄧,surname,,,15,False,False,False,⿰登⻏,癶 豆 登 ⻏
鄩,county in Shandong province,,,15,False,False,False,⿰尋⻏,寸 尋 ⻏
鄮,,,,15,False,False,False,⿰貿⻏,貝 貿 ⻏
鄯,district in Gansu during the Tang dynasty,,,15,False,False,False,⿰善⻏,羊 䒑 口 善 ⻏
鄱,county and lake in Jiangxi,,,15,False,False,False,⿰番⻏,釆 田 番 ⻏
鄲,place name,,,15,False,False,False,⿰單⻏,口 口 吅 單 ⻏
醁,kind of green-colored wine,,,15,False,False,False,⿰酉录,酉 彐 ⺢ 录
醂,"remove astringency, bleach in water",,,15,False,False,False,⿰酉林,酉 木 木 林
醃,"marinate, pickle, salt",,,15,False,False,False,⿰酉奄,酉 大 电 奄
醅,unstrained spirits,,,15,False,False,False,⿰酉咅,酉 立 口 咅
醆,wine cup,,,15,False,False,False,⿰酉戔,酉 戈 戈 戔
醊,to pour wine in a libation,,,15,False,False,False,⿰酉叕,酉 又 又 双 又 又 双 叕
醋,vinegar,,,15,False,False,False,⿰酉昔,酉 卄 一 龷 日 昔
銲,"solder, weld, leg armor, greaves",,,15,False,False,False,⿰金旱,金 日 干 旱
銶,chisel,,,15,False,False,False,⿰金求,金 求
銷,"erase, shut (door)",,,15,False,False,False,⿰金肖,金 ⺌ 肖
銸,,,,15,False,False,False,⿰金耴,金 耳 乚 耴
銹,"rust, tarnish",,,15,False,False,False,⿰金秀,金 禾 乃 秀
銺,,,,15,False,False,False,⿱壯金,爿 士 壯 金
銻,"Antimony (element), stibium",,,15,False,False,False,⿰金弟,金 丿 丶 丿 丷 弔 弚 弟
銼,"carpenter's file, file smooth",,,15,False,False,False,⿰金坐,金 土 人 人 从 坐
銽,,,,15,False,False,False,⿰金𠯑,金 氏 口 𠯑
銿,,,,15,False,False,False,⿰金甬,金 龴 用 甬
鋀,Thorium (element),,,15,False,False,False,⿰金豆,金 豆
鋁,Aluminium (element),,,15,False,False,False,⿰金吕,金 口 口 吕
鋂,bit cup,,,15,False,False,False,⿰金每,金 丿 一 𠂉 母 每
鋃,lock lanthanum,,,15,False,False,False,⿰金良,金 丶 艮 良
鋅,Zinc (element),,,15,False,False,False,⿰金辛,金 辛
鋆,"Gold (element), character used in personal name",,,15,False,False,False,⿱均金,土 勹 冫 匀 均 金
鋇,Barium (element),,,15,False,False,False,⿰金貝,金 貝
鋈,silver plating,,,15,False,False,False,⿱沃金,氵 丿 大 夭 沃 金
鋋,,,,15,False,False,False,⿰金延,金 廴 延
鋌,"ingots, bars of metal, hurry",,,15,False,False,False,⿰金廷,金 廴 丿 土 𡈼 廷
鋍,Beryllium (element),,,15,False,False,False,⿰金孛,金 子 孛
鋎,,,,15,False,False,False,⿰金完,金 宀 一 兀 元 完
鋏,scissors,,,15,False,False,False,⿰金夾,金 夾
鋐,state in today's Hubei province,,,15,False,False,False,⿰金宏,金 宀 𠂇 厶 厷 宏
鋓,,,,15,False,False,False,⿰金利,金 禾 刂 利
鋕,engrave,,,15,False,False,False,⿰金志,金 士 心 志
鋗,,,,15,False,False,False,⿰金肙,金 口 肙
鋘,sword,,,15,False,False,False,⿰金吴,金 口 一 大 天 吴
鋙,"misfit, discordant, music instrument, hoe",,,15,False,False,False,⿰金吾,金 五 口 吾
鋜,"fetters, shackles",,,15,False,False,False,⿰金足,金 口 龰 足
鋝,"6 oz, ancient measurement",,,15,False,False,False,⿰金寽,金 爫 寸 寽
鋟,carve,,,15,False,False,False,⿰金𠬶,金 ⺕ 冖 又 𠬶
鋠,,,,15,False,False,False,⿰金辰,金 辰
鋡,,,,15,False,False,False,⿰金含,金 𠆢 一 亼 ㇇ 今 口 含
鋣,,,,15,False,False,False,⿰金邪,金 牙 ⻏ 邪
鋤,"spade up, plow",,,15,False,False,False,⿰金助,金 且 力 助
鋥,,,,15,False,False,False,⿰金呈,金 口 王 呈
鋧,,,,15,False,False,False,⿰金見,金 見
鋨,Osmium (element),,,15,False,False,False,⿰金我,金 我
鋪,"shop, store",,,15,False,False,False,⿰金甫,金 甫
鋬,,,,15,False,False,False,⿱扳金,扌 𠂆 又 反 扳 金
鋮,person's name,,,15,False,False,False,⿰金成,金 戊 𠃌 成
鋰,Lithium (element),,,15,False,False,False,⿰金里,金 田 土 里
鋲,"rivet, tack, thumbtack, (kokuji)",,,15,False,False,False,⿰金兵,金 斤 兵
錵,"holmium, pattern on sword blade",,,15,False,False,False,⿰金花,金 艹 亻 乚 丿 𠤎 化 花
錺,"metal jewelry, (kokuji)",,,15,False,False,False,⿰金芳,金 艹 方 芳
閫,"threshold, women's quarters",,,15,False,False,False,⿵門困,門 囗 木 困
閬,"high door, high gate, high, loft",,,15,False,False,False,⿵門良,門 丶 艮 良
閭,rural area,,,15,False,False,False,⿵門吕,門 口 口 吕
閴,quiet,,,15,False,False,False,⿵門貝,門 貝
隤,"to fall in ruins, to collapse",,,15,False,False,False,⿰⻖貴,⻖ 中 一 𠀐 貝 貴
隥,,,,15,False,False,False,⿰⻖登,⻖ 癶 豆 登
隧,"fall, go around",,,15,False,False,False,⿰⻖遂,⻖ 辶 丶 丿 丷 豕 㒸 遂
霂,"fine rain, drizzle",,,15,False,False,False,⿱雨沐,雨 氵 木 沐
霃,long continued rains,,,15,False,False,False,⿱雨沈,雨 氵 冘 沈
霄,sky,,,15,False,False,False,⿱雨肖,雨 ⺌ 肖
霅,thunder,,,15,False,False,False,⿱雨言,雨 言
霆,"lightning, thunder",,,15,False,False,False,⿱雨廷,雨 廴 丿 土 𡈼 廷
霉,"mildew, mold, moldy, mildewed",,,15,False,False,False,⿱雨每,雨 丿 一 𠂉 母 每
靚,"make up face, ornament, quiet",,,15,False,False,False,⿰青見,青 見
靠,lean on,,,15,False,False,False,⿱告非,⺧ 口 告 非
鞉,drum,,,15,False,False,False,⿰革兆,革 兆
鞋,straw sandals,,,15,False,False,False,⿰革圭,革 土 土 圭
鞏,"hard, firm",,,15,False,False,False,⿱巩革,工 几 丶 凡 巩 革
鞐,"clamp, fastener, (kokuji)",,,15,False,False,False,⿰革𠧗,革 上 下 𠧗
韐,knee-pad made of red-dyed leather,,,15,False,False,False,⿰韋合,𫝀 㐄 口 韋 口 合
韑,,,,15,False,False,False,⿺光韋,⺌ 一 儿 光 𫝀 㐄 口 韋
韯,wild onions or leeks,,,15,False,False,False,⿹𢦏韭,𢦏 韭
頜,"mouth, jaw",,,15,False,False,False,⿰合頁,口 合 頁
頞,(nose) bridge,,,15,False,False,False,⿰安頁,宀 女 安 頁
頠,quiet,,,15,False,False,False,⿰危頁,⺈ 厂 厃 㔾 危 頁
頡,"take wing, fly up",,,15,False,False,False,⿰吉頁,士 口 吉 頁
頣,to view others with raised eyes,,,15,False,False,False,⿰臣頁,臣 頁
頤,"chin, jaw",,,15,False,False,False,⿰𦣞頁,𦣞 頁
頦,chin,,,15,False,False,False,⿰亥頁,亠 人 亥 頁
頫,"bow, nod, condescend",,,15,False,False,False,⿰兆頁,兆 頁
頬,"cheeks, jaw",,,15,False,False,False,⿰夹頁,夹 頁
餂,to obtain by hook,,,15,False,False,False,⿰飠舌,𠆢 丶 亽 飠 舌
餃,gyoza,,,15,False,False,False,⿰飠交,𠆢 丶 亽 飠 亠 父 交
餇,food,,,15,False,False,False,⿰飠同,𠆢 丶 亽 飠 冂 一 𠔼 口 同
餈,rice cake,,,15,False,False,False,⿱次食,冫 欠 次 𠆢 丶 亽 艮 食
餉,(dried) boiled rice,,,15,False,False,False,⿰飠向,𠆢 丶 亽 飠 𰃦 口 向
駉,big,,,15,False,False,False,⿰馬冋,馬 冂 口 冋
駑,"slow horse, foolish fellow",,,15,False,False,False,⿱奴馬,女 又 奴 馬
駓,gallop,,,15,False,False,False,⿰馬丕,馬 不 一 丕
駔,"excellent horse, noble steed",,,15,False,False,False,⿰馬且,馬 且
駘,stupid,,,15,False,False,False,⿰馬台,馬 厶 口 台
駙,"extra horse, imperial son-in-law",,,15,False,False,False,⿰馬付,馬 亻 寸 付
駚,,,,15,False,False,False,⿰馬央,馬 央
駛,run fast,,,15,False,False,False,⿰馬史,馬 史
駜,strong horse,,,15,False,False,False,⿰馬必,馬 必
駝,"hunchback, load",,,15,False,False,False,⿰馬它,馬 宀 匕 它
駞,camel,,,15,False,False,False,⿰馬㐌,馬 丿 一 𠂉 也 㐌
駟,four horses,,,15,False,False,False,⿰馬四,馬 四
骲,,,,15,False,False,False,⿰骨包,冎 ⺼ 骨 勹 巳 包
骴,putrid carcass,,,15,False,False,False,⿰骨此,冎 ⺼ 骨 止 匕 此
骵,,,,15,False,False,False,⿰骨本,冎 ⺼ 骨 本
骶,"coccyx, backbone, hips",,,15,False,False,False,⿰骨氐,冎 ⺼ 骨 氏 丶 氐
骷,skeleton,,,15,False,False,False,⿰骨古,冎 ⺼ 骨 十 口 古
髛,,,,15,False,False,False,⿰高尻,亠 口 冂 口 高 尸 九 尻
髫,"children's long hair, small child",,,15,False,False,False,⿱髟召,镸 彡 髟 刀 口 召
髬,,,,15,False,False,False,⿱髟丕,镸 彡 髟 不 一 丕
髯,"beard, mustache",,,15,False,False,False,⿱髟冉,镸 彡 髟 冉
髱,"topknot, bun, coiled hairknot",,,15,False,False,False,⿱髟包,镸 彡 髟 勹 巳 包
髲,wig,,,15,False,False,False,⿱髟皮,镸 彡 髟 皮
髳,state,,,15,False,False,False,⿱髟矛,镸 彡 髟 矛
髴,dimly,,,15,False,False,False,⿱髟弗,镸 彡 髟 弗
鬧,"quarrel, dispute hotly",,,15,False,False,False,⿵鬥市,𩰋 𩰊 鬥 亠 巾 市
魃,(god of) drought,,,15,False,False,False,⿺鬼犮,鬼 犮
魄,"soul, spirit",,,15,False,False,False,⿰白鬼,白 鬼
魣,barracuda,,,15,False,False,False,⿰魚予,魚 予
魥,,,,15,False,False,False,⿰魚及,魚 及
魦,"shark family, including some rays and skates",,,15,False,False,False,⿰魚少,魚 小 丿 少
魨,"blowfish, globefish, spheroides vermicular",,,15,False,False,False,⿰魚屯,魚 屯
魪,,,,15,False,False,False,⿰魚介,魚 𠆢 介
魫,the young of fish,,,15,False,False,False,⿰魚冘,魚 冘
魬,sole or flounder,,,15,False,False,False,⿰魚反,魚 𠂆 又 反
魭,,,,15,False,False,False,⿰魚元,魚 一 兀 元
魮,,,,15,False,False,False,⿰魚比,魚 比
魲,fish name,,,15,False,False,False,⿰魚户,魚 户
魳,barracuda,,,15,False,False,False,⿰魚帀,魚 一 巾 帀
魴,type of sea bream,,,15,False,False,False,⿰魚方,魚 方
魵,shrimp,,,15,False,False,False,⿰魚分,魚 八 刀 分
魶,,,,15,False,False,False,⿰魚内,魚 内
魷,cuttlefish,,,15,False,False,False,⿰魚尤,魚 尤
魸,,,,15,False,False,False,⿰魚片,魚 片
魹,,,,15,False,False,False,⿰魚毛,魚 毛
鳷,bird,,,15,False,False,False,⿰支鳥,十 又 支 鳥
鳹,,,,15,False,False,False,⿰今鳥,𠆢 一 亼 ㇇ 今 鳥
鴂,the tailor-bird the working bird,,,15,False,False,False,⿰夬鳥,夬 鳥
鴃,shrike,,,15,False,False,False,⿰鳥夬,鳥 夬
鴆,a poisonous Chinese bird,,,15,False,False,False,⿰冘鳥,冘 鳥
鴇,"wild goose, madam of a brothel, crested ibis",,,15,False,False,False,⿰𠤏鳥,匕 十 𠤏 鳥
鴈,wild goose,,,15,False,False,False,⿸厂𠌵,厂 亻 鳥 𠌵
鴋,,,,15,False,False,False,⿰方鳥,方 鳥
鴎,seagull,,,15,False,False,False,⿰区鳥,匚 㐅 区 鳥
麃,"till, plow",,,15,False,False,False,⿸鹿灬,鹿 灬
麄,"coarse, rough, rude",,,15,False,False,False,⿱分鹿,八 刀 分 鹿
麨,,,,15,False,False,False,⿰麥少,來 麥 小 丿 少
麩,light wheat-gluten bread,,,15,False,False,False,⿰麥夫,來 麥 夫
麹,"malt, yeast",,,15,False,False,False,⿰麦匊,龶 夂 麦 勹 米 匊
麽,"interrogative final particle, insignificant, small, tiny",,,15,False,False,False,⿸麻么,广 木 木 林 麻 丿 厶 么
麾,"beckon to, command",,,15,False,False,False,⿸麻毛,广 木 木 林 麻 毛
鼏,cover of tripod cauldron,,,15,False,False,False,⿱冖鼎,冖 目 鼎
鼐,incense tripod,,,15,False,False,False,⿱乃鼎,乃 目 鼎
鼑,,,,15,False,False,False,⿱⺊鼎,⺊ 目 鼎
齒,"tooth, cog",,,15,False,False,False,⿱止𠚕,止 凵 人 人 从 一 人 人 从 𠚕
𡼞,,,,15,False,False,False,⿱山都,山 耂 日 者 ⻏ 都
𣘸,,,,15,False,False,False,⿰木黒,木 田 土 灬 黒
𣘹,,,,15,False,False,False,⿰木寅,木 宀 寅
𣘺,,,,15,False,False,False,⿰木⿳𠂉?冋,木 丿 一 𠂉 冂 口 冋
𣙇,,,,15,False,False,False,⿱堆木,土 隹 堆 木
𤸷,,,,15,False,False,False,⿸疒⿱君巾,疒 尹 口 君 巾
𥉌,,,,15,False,False,False,⿰目?,目
𥧔,,,,15,False,False,False,⿱穴氣,宀 八 穴 丿 一 𠂉 一 ⺄ 气 米 氣
𥻂,,,,15,False,False,False,⿰米柬,米 柬
𥻘,,,,15,False,False,False,⿰粦巛,米 夕 㐄 舛 粦 巛
𦜝,,,,15,False,False,False,⿰⺼斉,⺼ 文 斉
𦳝,,,,15,False,False,False,⿱艹昜,艹 日 一 旦 勹 勿 昜
𧮾,,,,15,False,False,False,⿰⿱⺤夫谷,⺤ 夫 谷
𧶠,,,,15,False,False,False,⿱⿱士四貝,士 四 貝
𨂊,,,,15,False,False,False,⿰𧾷周,口 止 𧾷 ⺆ 土 口 𠮷 周
𨗈,,,,15,False,False,False,⿺辶⿱日京,辶 日 亠 口 小 京
𨗉,,,,15,False,False,False,⿺⻍⿱穴豕,⻍ 宀 八 穴 豕
𨛺,,,,15,False,False,False,⿰其⻏,其 ⻏
𨦺,,,,15,False,False,False,⿰金邑,金 邑
𨦻,,,,15,False,False,False,⿰金男,金 田 力 男
𩊠,,,,15,False,False,False,⿰革光,革 ⺌ 一 儿 光
𩒐,,,,15,False,False,False,⿰至頁,一 厶 𠫔 土 至 頁
𩗏,,,,15,False,False,False,⿱覀風,覀 風
𩿎,,,,15,False,False,False,⿰予鳥,予 鳥
㬚,"light, bright, clear",,,16,False,False,False,⿰日𰕎,日 𰕎
㬜,"to advance, to increase, to flourish",,,16,False,False,False,⿱臸日,一 厶 𠫔 土 至 一 厶 𠫔 土 至 臸 日
䆴,(abbreviated form),,,16,False,False,False,⿰穴亀,宀 八 穴 ⺈ 亀
䐗,"a pig, the belly, the abdomen",,,16,False,False,False,⿰⺼者,⺼ 耂 日 者
䔈,"lush growth of grass, trees and fruits",,,16,False,False,False,⿱艹貢,艹 工 貝 貢
䔍,,,,16,False,False,False,⿱艹馬,艹 馬
䚡,bones in a horn of cattle and goat,,,16,False,False,False,⿰角思,角 田 心 思
䠖,,,,16,False,False,False,⿰𧾷咨,口 止 𧾷 冫 欠 次 口 咨
䯒,"the upper part of the shinbone, or tibia",,,16,False,False,False,⿰骨行,冎 ⺼ 骨 彳 一 丁 亍 行
䰠,"god, spirit, immortal, mountain deity",,,16,False,False,False,⿺鬼申,鬼 申
䳄,"a kind of water bird, with black color, female, woman-like",,,16,False,False,False,⿰此鳥,止 匕 此 鳥
僲,,,,16,False,False,False,⿰亻⿱覀舛,亻 覀 夕 㐄 舛
儐,entertain guests,,,16,False,False,False,⿰亻賓,亻 貝 賓
儔,"companion, similar kind",,,16,False,False,False,⿰亻壽,亻 一 口 寸 吋 壽
儕,companion,,,16,False,False,False,⿰亻齊,亻 齊
儗,"compare with, draw analogy with",,,16,False,False,False,⿰亻疑,亻 匕 矢 𠤕 疑
儘,"as it is, because",,,16,False,False,False,⿰亻盡,亻 皿 盡
儙,,,,16,False,False,False,⿰亻遣,亻 辶 中 一 𠀐 㠯 𠳋 遣
儛,"to skip about, to dance for joy",,,16,False,False,False,⿰亻舞,亻 夕 㐄 舛 舞
儜,"weak, wearied, in distress",,,16,False,False,False,⿰亻寧,亻 𫲽 皿 寍 丁 寧
儝,,,,16,False,False,False,⿰亻榮,亻 火 火 炏 冖 𤇾 木 榮
儞,,,,16,False,False,False,⿰亻爾,亻 一 爾
冀,"hope for, wish, Hebei province",,,16,False,False,False,⿱北異,匕 北 田 卄 共 異
凞,"bright, splendid, glorious",,,16,False,False,False,⿰冫熈,冫 丿 臣 巳 灬 熈
劌,"to cut, injure, stab, stick on",,,16,False,False,False,⿰歲刂,止 歲 刂
劑,"medicine, drug, dose",,,16,False,False,False,⿰齊刂,齊 刂
劒,sword,,,16,False,False,False,⿰僉刃,口 口 吅 人 人 从 僉 刀 丿 刃
劓,cut off nose,,,16,False,False,False,⿰鼻刂,自 田 丌 畀 鼻 刂
劔,sword,,,16,False,False,False,⿰僉刄,口 口 吅 人 人 从 僉 刄
勵,"strive, encourage",,,16,False,False,False,⿰厲力,厂 艹 禺 萬 厲 力
嘯,"roar, howl, recite emotionally, feign indifference",,,16,False,False,False,⿰口肅,口 肅
嘴,"beak, bill",,,16,False,False,False,⿰口觜,口 止 匕 此 角 觜
噞,the movement of a fish's mouth at the surface of the water,,,16,False,False,False,⿰口僉,口 口 口 吅 人 人 从 僉
噠,sound made get horse move forward,,,16,False,False,False,⿰口達,口 辶 土 羊 𦍒 達
噡,,,,16,False,False,False,⿰口詹,口 ⺈ 厂 厃 詹
噢,"moan, interjection for pain, sad",,,16,False,False,False,⿰口奧,口 大 奧
噣,,,,16,False,False,False,⿰口蜀,口 罒 勹 𦉶 虫 蜀
噤,shut up,,,16,False,False,False,⿰口禁,口 木 木 林 示 禁
噦,"belch, vomit",,,16,False,False,False,⿰口歲,口 止 歲
噩,"bad, ill-omened, unlucky",,,16,False,False,False,噩,
噪,be noisy,,,16,False,False,False,⿰口喿,口 口 口 口 吅 品 木 喿
噫,"exclamation, burp, belch",,,16,False,False,False,⿰口意,口 音 心 意
噬,bite,,,16,False,False,False,⿰口筮,口 竹 巫 筮
噭,shout,,,16,False,False,False,⿰口敫,口 攵 敫
噯,"interjection, exclamation, breathe",,,16,False,False,False,⿰口愛,口 心 夂 愛
噱,"laugh heartily, laugh aloud",,,16,False,False,False,⿰口豦,口 虍 豕 豦
噲,"swallow, gulp down, greedy",,,16,False,False,False,⿰口會,口 會
噵,,,,16,False,False,False,⿱道口,辶 首 道 口
噶,used in transliterations,,,16,False,False,False,⿰口葛,口 艹 曰 勹 𠃊 人 亾 匃 曷 葛
噸,"tonnage, (kokuji)",,,16,False,False,False,⿰口頓,口 屯 頁 頓
噺,"talk, (kokuji)",,,16,False,False,False,⿰口新,口 立 木 亲 斤 新
嚆,call,,,16,False,False,False,⿰口蒿,口 艹 亠 口 冂 口 高 蒿
圛,"used in place names, stratus",,,16,False,False,False,⿴囗睪,囗 ⺫ 土 丶 丿 丷 干 𢆉 幸 睪
圜,"round, go around",,,16,False,False,False,⿴囗睘,囗 ⺫ 睘
墺,"land, shore, Austria",,,16,False,False,False,⿰土奧,土 大 奧
墻,"fence, hedge",,,16,False,False,False,⿰土嗇,土 囗 口 回 嗇
墼,,,,16,False,False,False,⿱𣪠土,車 凵 𨊥 几 又 殳 𣪠 土
壂,,,,16,False,False,False,⿱殿土,尸 卄 共 𡱒 几 又 殳 殿 土
壃,,,,16,False,False,False,⿰土畺,土 田 田 畕 三 畺
壄,,,,16,False,False,False,⿱楙土,木 矛 木 楙 土
壅,"plug up, shut up",,,16,False,False,False,⿱雍土,亠 𱁈 雍 土
壈,disappointed,,,16,False,False,False,⿰土稟,土 亠 囗 口 回 㐭 禾 稟
夒,,,,16,False,False,False,⿱⿷⿹頁?巳夂,頁 巳 夂
奯,,,,16,False,False,False,⿱大歲,大 止 歲
嬖,agreeable person,,,16,False,False,False,⿱辟女,尸 口 𡰪 辛 辟 女
嬗,succession to the throne,,,16,False,False,False,⿰女亶,女 亠 囗 口 回 㐭 日 一 旦 亶
嬙,lady,,,16,False,False,False,⿰女嗇,女 囗 口 回 嗇
嬛,"apt, clever, sycophant, flatterer",,,16,False,False,False,⿰女睘,女 ⺫ 睘
嬝,"delicate, graceful",,,16,False,False,False,⿰女裊,女 衣 裊
嬡,(your) daughter,,,16,False,False,False,⿰女愛,女 心 夂 愛
嬴,"to win, to have surplus, surname",,,16,False,False,False,⿵𣎆女,亡 口 月 几 丶 凡 𣎆 女
學,"learning, knowledge, school",,,16,False,False,False,⿱𦥯子,𦥑 爻 冖 𦥯 子
寯,,,,16,False,False,False,⿱宀雋,宀 隹 雋
寰,"imperial domain, world",,,16,False,False,False,⿱宀睘,宀 ⺫ 睘
嶧,"range of peaks, name of mountain",,,16,False,False,False,⿰山睪,山 ⺫ 土 丶 丿 丷 干 𢆉 幸 睪
嶫,,,,16,False,False,False,⿰山業,山 业 䒑 未 業
嶬,"high, steep",,,16,False,False,False,⿰山義,山 䒑 土 𦍌 我 義
嶮,"inaccessible place, impregnable position, steep place, sharp eyes",,,16,False,False,False,⿰山僉,山 口 口 吅 人 人 从 僉
嶰,gorge,,,16,False,False,False,⿰山解,山 角 牛 𧣈 解
嶲,"name of an old town in Sichuan, cuckoo, revolution of a wheel",,,16,False,False,False,⿱山雋,山 隹 雋
嶴,island,,,16,False,False,False,⿱奧山,大 奧 山
嶼,island,,,16,False,False,False,⿰山與,山 與
幨,curtain,,,16,False,False,False,⿰巾詹,巾 ⺈ 厂 厃 詹
廥,,,,16,False,False,False,⿸广會,广 會
